ID,Canonical_Smiles,Inhibition
TRAIN_04031,COC(=O)C1=CO[C@@H](O[C@H]2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,20.934
TRAIN_04032,Nc1nc(N)c2[nH]c(CNc3ccc(C(=O)O)cc3)nc2n1,6.0632
TRAIN_04033,C#CCCCO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(C)c(=O)n12,24.6875
TRAIN_04034,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,28.5175
TRAIN_04035,Cc1noc(C)c1-c1cc(Nc2ccccc2)ncn1,16.467
TRAIN_04036,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,34.8919
TRAIN_04037,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@H]2C[C@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@@H]4C[C@H]3[C@@H](C(=O)OC)[C@@H]2OC)cc1OC,27.4339
TRAIN_04038,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CN2CCC1CC2,6.4137
TRAIN_04039,CC1O[C@@H](O[C@H]2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,9.1179
TRAIN_04040,N#C/C(=C(\O)C(=O)O)c1ccc(-c2cccc3ccccc23)cc1,22.0397
TRAIN_04041,C[C@@H](C(=O)N[C@@H](CO)Cc1ccccc1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,95.9367
TRAIN_04042,C(#CC1C=CC2OC(c3ccccc3)OCC2O1)c1ccccc1,40.538
TRAIN_04043,Cn1c(=O)n2n(c1=O)[C@H]1[C@H](O)[C@H]3O[C@@H]3/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]1CC2,23.7502
TRAIN_04044,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,10.4798
TRAIN_04045,CN1C(=O)C[C@H](c2ccccc2)C1=O,8.6288
TRAIN_04046,c1ccc2c(NCCN3CCOCC3)nc(-c3ccoc3)nc2c1,20.8037
TRAIN_04047,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12,35.7216
TRAIN_04048,CO[C@@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H]1C,4.6965
TRAIN_04049,Cl/C=C\Cl,5.9017
TRAIN_04050,C=CCC1C=CC(Oc2ccc(OC)cc2)C(CO)O1,64.805
TRAIN_04051,O=C(O)/C(Cc1ccnc2ccccc12)=N\O,13.4954
TRAIN_04052,Cc1c(O)c(O)cc2c1CC=C1[C@]3(C)CC[C@]4(C)CC[C@@](C)(C(=O)O)CC4[C@]3(C)CC[C@]12C,5.6073
TRAIN_04053,O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OCc3ccccc3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12,93.8513
TRAIN_04054,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)[nH]c(=O)c1ccccc12,57.3272
TRAIN_04055,C[C@H](CO)NC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,87.003
TRAIN_04056,CCNc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(C)c2n1,5.2161
TRAIN_04057,CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,47.2033
TRAIN_04058,COc1ccccc1CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,17.2337
TRAIN_04059,Cl[Pt+2]Cl.[NH2-].[NH2-],4.4828
TRAIN_04060,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,2.2172
TRAIN_04061,CO[C@H]1COC(=O)C/C=C\[C@H](C)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H]1C,29.3807
TRAIN_04062,CC(=O)OCC1OC(C#Cc2ccccc2)C=CC1O,14.5669
TRAIN_04063,Cc1n[nH]c2ccccc2c1=O,6.799
TRAIN_04064,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,24.2643
TRAIN_04065,CC(C)CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12,76.1811
TRAIN_04066,CO[C@H]1COC(=O)C/C=C\[C@H](C)[C@@H](OC)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H]1C,21.0371
TRAIN_04067,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccncc3)C2)CC1,61.2949
TRAIN_04068,COc1cc2c(cc1O)CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,16.3976
TRAIN_04069,COc1ccc2nccc(C(=O)O)c2c1,3.7592
TRAIN_04070,CCNCCC1(CC)C(=O)NC(=O)NC1=O,7.8653
TRAIN_04071,CNC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,86.3233
TRAIN_04072,CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,48.0736
TRAIN_04073,CC[C@@H](c1ccccc1)n1c(=O)n2n(c1=O)[C@H]1[C@H](O)[C@H]3O[C@@H]3/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]1CC2,70.6119
TRAIN_04074,O=C1c2ccccc2C(=O)c2c(NC3CCCCC3)ccc(Nc3ccc(S(=O)(=O)O)cc3)c21,21.4406
TRAIN_04075,OCC1OC(C#Cc2ccccc2)C=CC1OCc1ccccc1,24.1614
TRAIN_04076,ClC=CCl,25.4614
TRAIN_04077,O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1,84.6394
TRAIN_04078,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,23.1869
TRAIN_04079,CCN1C(=O)N[C@@H](c2ccccc2)C1=O,0.3498
TRAIN_04080,CO[C@@H]1COC(=O)C/C=C\[C@@H](C)[C@@H]2C=C[C@H](O)[C@@H](COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C)O2,23.2477
TRAIN_04081,CS(=O)(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,5.979
TRAIN_04082,C[C@@H](C(=O)NCc1ccccn1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,53.0895
TRAIN_04083,COCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,8.1168
TRAIN_04084,Cn1c(=O)n2n(c1=O)[C@H]1[C@H](O)[C@H]3O[C@@H]3/C(=N/OCc3ccccc3)[C@@H]1CC2,26.1532
TRAIN_04085,C=CCC1C=CC(Oc2ccc(OC)cc2)C(COC(=O)c2ccc(Br)cc2)O1,92.3754
TRAIN_04086,CCC(/C=C/C(C)C1CCC2C3CC=C4CC(O)CC[C@@]4(C)C3CC[C@@]12C)C(C)C,7.4738
TRAIN_04087,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,31.247
TRAIN_04088,Cc1noc(C)c1-c1cncnc1NCCN1CCOCC1,65.91
TRAIN_04089,CO[C@H]1COC(=O)C/C=C\[C@H](C)[C@H](OC)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H]1C,27.2472
TRAIN_04090,COc1cccc(-c2ccc3ncnc(N4CCOCC4)c3c2)c1,55.7479
TRAIN_04091,COCCNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,30.2656
TRAIN_04092,C[C@H](CO)NC(=O)[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,56.0085
TRAIN_04093,CC(C)c1ccc(/C(C(=O)O)=C(\O)C(=O)O)cc1,12.8729
TRAIN_04094,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,44.5278
TRAIN_04095,CCCCCCC#CC1C=CC(Oc2ccc(C=O)cc2)C(CO)O1,35.1853
TRAIN_04096,CC(C)CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(C)c(=O)n12,9.6846
TRAIN_04097,O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,8.3602
TRAIN_04098,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,23.404
TRAIN_04099,CC(=O)NCCNc1ccnc(-c2ccccc2C(F)(F)F)n1,7.9589
TRAIN_04100,CO[C@H]1COC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)CCC[C@@H]1C,58.3031
TRAIN_04101,CC1OC1P(=O)([O-])[O-].[Ca+2],1.0812
TRAIN_04102,O=[N+]([O-])O[C@H]1CO[C@H]2[C@H]1OC[C@@H]2O[N+](=O)[O-],5.6396
TRAIN_04103,COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(Nc4ccccc4)nc32)c1,23.3271
TRAIN_04104,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,17.7755
TRAIN_04105,O=C(NCC1CC1)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,50.4614
TRAIN_04106,C/C(=N/O)[C@@H]1C[C@H](CC(=O)O)C1(C)C,25.4019
TRAIN_04107,Cc1[nH]c(N)nc(=S)c1CCCNc1ccccc1,39.1966
TRAIN_04108,C=C/C1=C/Cc2ccccc2C(C[N+](=O)[O-])C(C(=O)OC)(C(=O)OC)C1,46.3048
TRAIN_04109,CC(C)=CCC/C(C)=C/CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(C)c(=O)n12,19.0997
TRAIN_04110,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,79.1562
TRAIN_04111,Nc1ncnc2nn([C@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)nc12,4.9554
TRAIN_04112,COc1ccccc1-c1nccc(NCc2cccs2)n1,32.1503
TRAIN_04113,C[C@@H]1C=C[C@](Cc2ccccc2)(C(=O)NCCCNc2ncc(C(F)(F)F)cc2Cl)N1C(=O)c1ccccc1,46.5167
TRAIN_04114,CCCCOCC1CO1,8.9555
TRAIN_04115,CCC1=C2CC[C@H]3C(=O)N(CC)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=NCCc3c[nH]c4ccccc34)OC(=O)N2C1=O,81.1719
TRAIN_04116,COc1ccc(-n2c(=O)c(C)nc3cncnc32)cc1,65.0115
TRAIN_04117,Cc1noc(C)c1-c1nccc(N(C)Cc2ccco2)n1,11.7463
TRAIN_04118,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1,30.6488
TRAIN_04119,O=C1OC(O)C(C(Cl)Cl)=C1Cl,14.2983
TRAIN_04120,C=C(Br)CN(C)CC(=C)Br,1.5441
TRAIN_04121,COCC(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,15.9462
TRAIN_04122,COCCNC(=O)[C@@]1(Cc2ccccc2)C=C[C@@H](C)N1C(C)=O,4.5645
TRAIN_04123,COC1C[C@@H](O[C@@H]2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)[C@@]3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)[C@@H]1O.O=P(O)(O)O,37.7652
TRAIN_04124,CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=NCC(=O)OC)OC(=O)N2C1=O,7.1299
TRAIN_04125,O=c1ccc2cc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1,2.849
TRAIN_04126,Cc1noc(C)c1C(=O)N1CCC2(CCN(C(=O)NC(C)C)CC2)CC1,5.1238
TRAIN_04127,NS(=O)(=O)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,12.5152
TRAIN_04128,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,22.2794
TRAIN_04129,CC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1cc(F)cc(C(F)(F)F)c1,61.1624
TRAIN_04130,COc1cc(CCN)c(OC)c(OC)c1,5.19
TRAIN_04131,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,0.2168
TRAIN_04132,COCCN=C1OC(=O)N2C(=O)C3=C4C(C[C@H]5C(=O)N(CC(=O)OC)C(=O)[C@H]5[C@H]4[C@@]12Cc1ccccc1)[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]1[C@H]3C,30.0199
TRAIN_04133,O=C(c1ccco1)N1CCC2(CCCN(c3ccncc3)C2)CC1,45.2918
TRAIN_04134,C=CC(=O)OCCCC,1.5467
TRAIN_04135,COc1ccccc1OC[C@H](O)COC(N)=O,6.2595
TRAIN_04136,Cc1nc2cnc(N(C)C)nc2n(Cc2ccc(F)cc2)c1=O,54.5751
TRAIN_04137,CO[C@@H]1/C=C\O[C@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,56.6314
TRAIN_04138,CC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCCN1CCOCC1,33.325
TRAIN_04139,C[N+](C)(C)c1ncnc2c1ncn2[C@@H]1CCCCO1,9.4873
TRAIN_04140,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,13.777
TRAIN_04141,CC(=O)Nc1ccc(C)cc1,12.669
TRAIN_04142,Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(C2CC2)c1=O,12.3885
TRAIN_04143,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0.2098
TRAIN_04144,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCCc3c[nH]c4ccccc34)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,91.0345
TRAIN_04145,c1cncc(C2=NCCC2)c1,9.9021
TRAIN_04146,N=c1sc2ccccc2n1CC[S-].c1ccc2c(c1)sc1[n+]2CCS1,32.8712
TRAIN_04147,COc1ccccc1-c1cncnc1NCCN1CCOCC1,80.8785
TRAIN_04148,CC(=O)[C@]1(O)CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,33.0363
TRAIN_04149,COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(N4CCNCC4)nc32)c1,27.7457
TRAIN_04150,CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=NCC3CC3)OC(=O)N2C1=O,52.8925
TRAIN_04151,Cc1nc2cnc(N3CCNCC3)nc2n(Cc2ccc(F)cc2)c1=O,63.2012
TRAIN_04152,CC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccccn1,27.1423
TRAIN_04153,N[C@H](CCCP(=O)(O)O)C(=O)O,1.7621
TRAIN_04154,O=C1Nc2ccccc2C1=Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.9344
TRAIN_04155,[N-]=[N+]=CC(=O)COC(=O)c1ccccc1,21.1405
TRAIN_04156,C=C(C)C1CC[C@]2(C(=O)O)CCC3C(CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]34C)C12,8.5951
TRAIN_04157,CNC(=O)[C@@]1(Cc2ccccc2)C=C[C@@H](C)N1C(C)=O,13.715
TRAIN_04158,CCC1=C2CC[C@H]3C(=O)NC(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=NCC(=O)OC)OC(=O)N2C1=O,23.3873
TRAIN_04159,COc1ccc(Oc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)cc1,83.2203
TRAIN_04160,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,92.4608
TRAIN_04161,COc1ccc2c(c1)Cc1cc(N=[N+]([O-])c3ccc4c(c3)Cc3cc(OC)ccc3-4)ccc1-2,60.8684
TRAIN_04162,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCc3ccccc3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,89.9808
TRAIN_04163,CC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12,53.1472
TRAIN_04164,Oc1ccccc1O,21.4336
TRAIN_04165,C=C(C)C(=O)OCCCCCCCCCC,5.3426
TRAIN_04166,CC(=O)Nc1nc(NC(C)=O)c2[nH]c(CO)nc2n1,3.4496
TRAIN_04167,CC1(CCC(=O)OC2CCCCC2)OCCO1,7.6198
TRAIN_04168,O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,32.9361
TRAIN_04169,CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC3CC3)C(=O)N2C1=O,6.9875
TRAIN_04170,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,4.2409
TRAIN_04171,CC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccc(C)o1,47.8956
TRAIN_04172,CCNc1ncc2ncc(=O)n(CCOC)c2n1,5.0555
TRAIN_04173,N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21,18.9397
TRAIN_04174,C=C(C)[C@H]1CC=C(C)C(=O)C1,7.188
TRAIN_04175,CC(C)[C@@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O,3.8781
TRAIN_04176,ClC(Cl)(Cl)Cl,5.8999
TRAIN_04177,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,91.8399
TRAIN_04178,COc1ccc2[nH]cc(CCNc3cc(-c4cccc(C#N)c4)ncn3)c2c1,60.537
TRAIN_04179,COc1c2ccoc2nc2c(OC)c(OC[C@H](O)C(C)(C)O)ccc12,17.7397
TRAIN_04180,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,9.6423
TRAIN_04181,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)O,9.2016
TRAIN_04182,CC(=O)[C@@]1(N=Nc2ccc(S(N)(=O)=O)cc2)CCOC1=O,11.4561
TRAIN_04183,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCC3CC3)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)N(CC)C(=O)[C@H]12,87.0859
TRAIN_04184,CC1CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C,18.1618
TRAIN_04185,N[C@H](CCC(=O)NCC(=O)O)C(=O)O,2.9333
TRAIN_04186,c1ccc2c(c1)[nH]c1ccccc12,20.096
TRAIN_04187,Clc1ccccc1-c1nccc(NCCN2CCOCC2)n1,34.9157
TRAIN_04188,c1nc(N2CCNCC2)c2cc(-c3ccoc3)ccc2n1,14.4197
TRAIN_04189,Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,11.5137
TRAIN_04190,NS(=O)(=O)c1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1,2.4789
TRAIN_04191,COC(=O)CNC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(=O)OC,47.4726
TRAIN_04192,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCC(=O)OC)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)N(C)C(=O)[C@H]12,61.4586
TRAIN_04193,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,9.885
TRAIN_04194,CCN(Cc1ccccc1)c1ccccc1,8.6913
TRAIN_04195,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,61.3017
TRAIN_04196,O=C(c1csnn1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,72.8222
TRAIN_04197,COc1ccc2[nH]cc(CCNc3ncncc3-c3c(C)noc3C)c2c1,85.0274
TRAIN_04198,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,72.5742
TRAIN_04199,CN[C@H](CC(=O)O)C(=O)O,4.8584
TRAIN_04200,COC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc1ccc(N(C)C)cc1,69.9916
TRAIN_04201,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,20.1307
TRAIN_04202,CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=NCCc3c[nH]c4ccccc34)OC(=O)N2C1=O,78.7013
TRAIN_04203,N[C@@H](CP(=O)(O)O)C(=O)O,3.5171
TRAIN_04204,C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O,56.9314
TRAIN_04205,CCNS(=O)(=O)c1ccc(C)cc1,3.6451
TRAIN_04206,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,42.4476
TRAIN_04207,CC(C)(COCC1CO1)COCC1CO1,0.1014
TRAIN_04208,CN1CCN(c2cc(-c3ccc(N(C)C)cc3)ncn2)CC1,5.7125
TRAIN_04209,COC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc1ccccn1,53.4307
TRAIN_04210,CC(=O)NCCNc1ncncc1-c1ccccc1C,79.9449
TRAIN_04211,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCC(=O)OC)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC)C(=O)[C@H]12,57.2074
TRAIN_04212,O=C1c2ccccc2-c2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,100.0
TRAIN_04213,O=C(O)CSSCC(=O)O,6.1165
TRAIN_04214,Cc1noc(C)c1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,29.4993
TRAIN_04215,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,27.7546
TRAIN_04216,CN1CCc2cc3c(cc2[C@@H]1[C@@H]1C(=O)Oc2c1ccc1c2OCO1)OCO3,91.8789
TRAIN_04217,Cl.NNC(N)=O,4.7788
TRAIN_04218,CNC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(=O)OC,29.4899
TRAIN_04219,Cc1cnc(CNc2nc(-c3cccnc3)nc3ccccc23)cn1,73.6648
TRAIN_04220,NC[C@@H](Cc1ccccc1)P(=O)(O)O,4.8086
TRAIN_04221,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCCOC)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)N(CC)C(=O)[C@H]12,90.0897
TRAIN_04222,CC(=O)O.CC[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](OC(C)=O)[C@@H](N)C[C@@]4(C)[C@H]3CC[C@@]12C,58.5261
TRAIN_04223,c1ccc(Nc2ncncc2-c2ccc3c(c2)OCO3)cc1,83.934
TRAIN_04224,N[C@@H](CSS(=O)(=O)[O-])C(=O)O,1.2623
TRAIN_04225,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,16.8969
TRAIN_04226,COCCn1c(=O)cnc2cnc(Oc3ccccc3)nc21,10.7988
TRAIN_04227,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,4.7074
TRAIN_04228,c1cn(-c2ccnc(-c3ccc4c(c3)OCO4)n2)cn1,100.0
TRAIN_04229,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@H]4O[C@@H](CO[C@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H](O)[C@@H]4O)cc3O2)cc1O,8.765
TRAIN_04230,NCCP(=O)(O)O,6.904
TRAIN_04231,N[C@@]1(C(=O)O)CCC[C@@H]1C(=O)O,7.1378
TRAIN_04232,CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=NCCc3c[nH]c4ccccc34)OC(=O)N2C1=O,98.1027
TRAIN_04233,COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4CN(C)C)nc4ccccc34)c2c1,45.3185
TRAIN_04234,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,74.7462
TRAIN_04235,O=C(NO)c1ccccc1,7.4503
TRAIN_04236,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,59.3244
TRAIN_04237,CCC1=C2CC[C@H]3C(=O)NC(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=NCC3CC3)OC(=O)N2C1=O,48.0841
TRAIN_04238,CCC(C(=O)[O-])c1ccccc1.[Na+],0.6463
TRAIN_04239,c1cc(CSc2ncnc3nc[nH]c23)ccn1,61.825
TRAIN_04240,Cc1cc2c(SCc3ccccc3Cl)nc(N)nc2nc1C,19.9754
TRAIN_04241,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccc(N(C)C)cc1,53.5434
TRAIN_04242,N#Cc1cccc(-c2nccc(NCc3ccccc3)n2)c1,56.7018
TRAIN_04243,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,46.2964
TRAIN_04244,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,2.7938
TRAIN_04245,CCOC(=O)C(Cc1ccc(O)cc1)NC(C)=O,20.6073
TRAIN_04246,CCC1=C2CC[C@H]3C(=O)N(CC)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=O)N(Cc3ccccc3)C(=O)N2C1=O,90.1413
TRAIN_04247,COc1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccccc3)c2n1,22.4388
TRAIN_04248,C=C(C)C(=O)OCCCCCC,4.9245
TRAIN_04249,c1cncc(CSc2ncnc3nc[nH]c23)c1,98.3747
TRAIN_04250,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccccn1,31.3986
TRAIN_04251,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccc(C)o1,46.7927
TRAIN_04252,CC(C)Nc1ccccc1,2.0101
TRAIN_04253,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,1.1476
TRAIN_04254,CN1CCN(c2ncncc2-c2ccccc2Cl)CC1,95.7857
TRAIN_04255,O=C1CC2OCC=C3CN4CC[C@@]56c7ccccc7N1C5C2C3CC46,13.6292
