"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL610185";"";"None";"619.23";"2";"8.24";"20";"CC(=O)N1c2ccccc2C[C@H]1COc1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1";"Inhibition";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1070652";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153124";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"80.0"
"CHEMBL610469";"";"None";"615.21";"2";"8.33";"28";"CC(=O)N1c2ccccc2C[C@H]1COc1ccc2c(c1)c(CCC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1";"Inhibition";"'>'";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1070652";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153124";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"80.0"
"CHEMBL589833";"";"None";"491.39";"0";"4.36";"46";"O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC(N2CCCC2)CC1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1069755";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158513";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"30.0"
"CHEMBL4073198";"";"None";"361.43";"0";"2.08";"16";"COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4011134";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007491";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"30.0"
"CHEMBL3786572";"";"None";"462.55";"0";"4.02";"59";"COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cc4)CC3)o2)cc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3791473";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784951";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";""
"CHEMBL5399402";"";"None";"537.60";"1";"4.61";"35e";"CN1CCN(Cc2ccc(-c3cnc4[nH]nc(-c5cc(F)cc(NC(=O)Nc6cncnc6)c5)c4c3)cc2)CC1";"Inhibition";"'='";"76.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5331515";"Inhibition of CYP3A4 in human liver microsomes using ketoconazole as substrate at 10 uM pretreated with enzyme for 10 mins followed by NADPH-regenerating system addition for 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"None";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331049";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"DOSE = 10.0 microM | TIME = 0.4167 hr";"INHIBITOR";"";"76.4"
"CHEMBL3586310";"";"None";"402.52";"1";"5.37";"2";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccccn1)C2";"Inhibition";"'='";"39.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3588438";"Inhibition of CYP3A4 (unknown origin) at 3 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"39.0"
"CHEMBL5174924";"";"None";"439.45";"0";"3.11";"7n";"CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1C#N.[Na+]";"Inhibition";"'>'";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5157991";"Inhibition of CYP3A4 (unknown origin) at 10 uM preincubated for 10 mins followed by addition of NADPH measured after 10 mins by microplate reader assay relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154711";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose = 10.0 microM | TIME = 0.3333 hr";"INHIBITOR";"";"99.0"
"CHEMBL5177759";"";"None";"448.89";"0";"3.89";"7o";"CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1Cl.[Na+]";"Inhibition";"'>'";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5157991";"Inhibition of CYP3A4 (unknown origin) at 10 uM preincubated for 10 mins followed by addition of NADPH measured after 10 mins by microplate reader assay relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154711";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose = 10.0 microM | TIME = 0.3333 hr";"INHIBITOR";"";"99.0"
"CHEMBL3799561";"";"None";"332.62";"0";"2.42";"9m.HCl";"Cl.N=c1c(C(N)=O)cc(Cl)cn1Cc1cccc(Cl)c1";"Inhibition";"'='";"-1.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3801625";"Reversible inhibition of CYP3A4 in human liver microsomes at 10 uM using midazolam as substrate incubated for 10 mins by LC/MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797060";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"-1.6"
"CHEMBL3975239";"";"None";"461.63";"1";"6.32";"2d";"CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(CN(Cc3ccsc3)C(C)C)c2)cc1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3865601";"Inhibition of CYP3A4 in human liver microsomes using testosterone as substrate at 2 to 10 uM in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3864186";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";"";"";""
"CHEMBL3121092";"";"None";"353.47";"0";"2.94";"16";"O=C1NN=C(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C2CC12";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3123342";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3120141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL5185225";"";"None";"633.66";"2";"4.41";"3; LCR-263";"COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCOCC1";"Inhibition";"'='";"62.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5381891";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380792";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE = 10.0 microM";"";"";"62.9"
"CHEMBL5413283";"";"None";"403.49";"0";"2.65";"38b";"CNC(=O)c1cnc2[nH]ccc2c1N[C@H]1CCN(Cc2ccc(C#N)nc2)[C@@H](C)C1";"Inhibition";"'='";"83.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5377880";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5375974";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE = 10.0 microM";"INHIBITOR";"";"83.2"
"CHEMBL2017104";"";"None";"538.36";"1";"4.16";"20";"CC(=O)NCCc1cc(F)ccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br";"Inhibition";"'='";"78.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2020697";"Inhibition of CYP3A4 assessed as time dependent inhibition of conversion of testosterone to 6-beta-hydroxy-testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016495";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"78.0"
"CHEMBL5282566";"";"None";"448.47";"0";"4.09";"C03";"O=C(c1cccc(-c2n[nH]c3ncc(Cc4cc(F)ccc4F)cc23)c1)N1CCCC(O)C1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5265546";"Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate at 10 uM preincubated for 10 mins followed by NADPH addition and measured after 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"None";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5260856";"1";"Scientific Literature";"RSC Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 0.4167 hr";"";"";"0.0"
"CHEMBL4741145";"";"None";"419.50";"0";"4.04";"5";"O=C(c1ccc(F)cc1)c1ccc(OCCCN2CCN(c3ccncc3)CC2)cc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4734921";"Inhibition of recombinant CYP3A4 (unknown origin) at 10 uM measured after 30 mins by luciferase reporter gene assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732109";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 0.5 hr";"INHIBITOR";"";""
"CHEMBL4207348";"";"None";"368.43";"0";"2.63";"27";"CC1(C)CC(=O)c2c(noc2Cc2ccc(C(=O)N3CC[C@@H](O)C3)cc2)C1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4186818";"Inhibition of CYP3A4 (unknown origin) at 30 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184185";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";""
"CHEMBL3758184";"";"None";"406.48";"0";"3.25";"33g";"O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCCN(CCc3ccccc3)C1)O2)NO";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3760235";"Inhibition of human CYP3A4 using 7-benzyloxy-4-(trifluoromethyl)-coumarin as substrate at 10 uM after 30 mins by fluorimetric analysis";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758162";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";""
"CHEMBL4636271";"";"None";"521.54";"2";"5.84";"3a";"Cc1nc(-c2cc(C(F)(F)F)ccc2[C@@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629717";"Inhibition of CYP3A4 in human liver microsomes at 1 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.0"
"CHEMBL4647620";"";"None";"516.50";"2";"5.17";"23";"Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1";"Inhibition";"'='";"43.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629717";"Inhibition of CYP3A4 in human liver microsomes at 1 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"43.0"
"CHEMBL436774";"AR9281";"2.0";"319.45";"0";"2.27";"14a, AR9281";"CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1671077";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667772";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";""
"CHEMBL4213080";"";"None";"389.50";"0";"4.00";"40";"CC1C(=O)N(C)c2ccc(C(=O)N3CCc4ccccc43)cc2N1C1CCCC1";"Inhibition";"'='";"44.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4198475";"Inhibition of CYP3A4 in human liver microsomes at 10 uM using midazolam as substrate preincubated for 5 mins followed by NADPH addition measured after 20 mins relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196075";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"44.0"
"CHEMBL4208164";"";"None";"379.44";"0";"3.36";"39";"CC1C(=O)N(C)c2ccc(C(=O)N3CCc4cc(F)ccc43)cc2N1C1CC1";"Inhibition";"'='";"35.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4198475";"Inhibition of CYP3A4 in human liver microsomes at 10 uM using midazolam as substrate preincubated for 5 mins followed by NADPH addition measured after 20 mins relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196075";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"35.0"
"CHEMBL4208320";"";"None";"377.49";"0";"4.00";"29";"CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)c1ccc(C)cc1";"Inhibition";"'='";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4198475";"Inhibition of CYP3A4 in human liver microsomes at 10 uM using midazolam as substrate preincubated for 5 mins followed by NADPH addition measured after 20 mins relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196075";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"25.0"
"CHEMBL3759288";"";"None";"461.90";"0";"4.90";"7";"Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1";"Inhibition";"'='";"27.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3761679";"Time-dependent inhibition of microsomal CYP3A4 (unknown origin) using midazolam as substrate assessed as alpha-hydroxymidazolam-d4 at 10 uM pre-incubated for 12 mins before NADPH addition formation after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758174";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"27.0"
"CHEMBL3322597";"";"None";"576.63";"1";"1.17";"16a";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NS(=O)(=O)CC)nc(-c3ccccc3)n2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369068";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in midazolam 1'-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3322632";"";"None";"551.63";"1";"3.14";"23j";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccsc3)nc(-c3ccccc3)n2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369068";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in midazolam 1'-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL290650";"";"None";"315.37";"0";"3.18";"3a";"COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1Cc1ccccc1";"Inhibition";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL666246";"Percent inhibition of human liver microsome cytochrome P-450 mediated nifedipine oxidase activity in the presence of NADPH";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1123360";"1";"Scientific Literature";"J Med Chem";"1986";"None";"";"";"";"86.0"
"CHEMBL3586359";"";"None";"422.94";"1";"5.30";"51";"O=c1cc(CN2CCOc3c(Cl)cc(-c4csc5ccccc45)cc3C2)cc[nH]1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3588438";"Inhibition of CYP3A4 (unknown origin) at 3 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3586318";"";"None";"415.56";"1";"6.28";"10";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(C)cc1)C2";"Inhibition";"'='";"14.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3588438";"Inhibition of CYP3A4 (unknown origin) at 3 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"14.0"
"CHEMBL3787108";"";"None";"466.93";"0";"1.38";"56";"O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@H](O)Cc1ccccc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3788422";"Inhibition of human CYP3A4 by HPLC analysis";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785091";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";""
"CHEMBL4074150";"";"None";"374.39";"0";"4.26";"14";"CCCn1c(Oc2ccc(F)c(F)c2)nc2nc(C3CCCC3)[nH]c2c1=O";"Inhibition";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3994411";"Inhibition of CYP3A4 (unknown origin) at 5 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3992564";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"34.0"
"CHEMBL4790492";"";"None";"467.91";"0";"3.74";"23a";"COc1ccc(-c2nc(-c3ccc(C[C@H](N)C(=O)O)cc3)no2)cc1-c1ccc(O)cc1.Cl";"Inhibition";"'<'";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4712955";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706651";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"1.0"
"CHEMBL3309848";"";"None";"242.28";"0";"2.44";"11";"O=C1CCCn2nc(COc3ccccc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3378088";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351812";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL2205775";"";"None";"350.42";"0";"3.81";"6";"COC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n1cncn1";"Inhibition";"'='";"47.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2214481";"Inhibition of CYP3A4 in human liver microsomes at 0.4 uM";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203049";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"47.0"
"CHEMBL4209644";"";"None";"463.45";"0";"2.81";"25";"Fc1ccc2[nH]c(CNc3nc(N4CCOCC4)nc4c3ncn4-c3cccnc3)nc2c1F";"Inhibition";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4187204";"Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate at 10 uM after 10 mins in presence of NADPH relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184198";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"86.0"
"CHEMBL4162139";"";"None";"420.55";"1";"5.56";"3b";"CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3cc(OC)ccc3n2)cc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4151544";"Inhibition of human recombinant CYP3A4 at 1 uM using beetle D-luciferin as substrate by CYP450-Glo assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";""
"CHEMBL2381100";"";"None";"472.54";"1";"5.64";"10";"Cc1nc(C(=O)N2CC3(CC3)C[C@H]2CNc2ccc(C(F)(F)F)cn2)c(-c2ccccc2)s1";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2384512";"Inhibition of human recombinant CYP3A4 using DBF as substrate at 1 uM by fluorimetric assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380240";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"20.0"
